5877: Geoff Coulson, weight = 23335
5878: Nan Hu, weight = 23330
5879: Alon Efrat, weight = 23330
5880: Dik Lun Lee, weight = 23330
5881: Zhiyuan Li, weight = 23329
5882: Jian Xiong, weight = 23329
5883: Christopher Hunter, weight = 23329
5884: Prathima Agrawal, weight = 23324
5885: Hui He, weight = 23320
5886: Sergey Bereg, weight = 23319
5887: Mukesh Singhal, weight = 23310
5888: Anne Rozinat, weight = 23310
5889: Laurence Field, weight = 23304
5890: Oliver Bringmann, weight = 23299
5891: Brian E. Smith, weight = 23295
5892: Shengyong Chen, weight = 23294
5893: Joseph Kaiser, weight = 23293
5894: Alan DeSmet, weight = 23293
5895: Atsushi Nakamura, weight = 23293
5896: Kunqing Xie, weight = 23289
5897: Geoffrey E. Hinton, weight = 23281
5898: Jiande Sun, weight = 23280
5899: Moe Thandar Wynn, weight = 23279
5900: Huan Zhou, weight = 23277
5901: Jie Zhang 0002, weight = 23276
5902: Julian Fiérrez, weight = 23274
5903: Carlos Castillo, weight = 23274
5904: Robert W. Heath, weight = 23274
5905: Xin Li 0001, weight = 23273
5906: Marco Danelutto, weight = 23271
5907: Baosheng Wang, weight = 23270
5908: Jun Fu, weight = 23269
5909: Yogesh L. Simmhan, weight = 23268
5910: Jos Huisken, weight = 23267
5911: Josep Solé-Pareta, weight = 23266
5912: Amir Hussain, weight = 23264
5913: Rajiv V. Joshi, weight = 23264
5914: Brian D. O. Anderson, weight = 23262
5915: Yuhong Xiong, weight = 23261
5916: Kihwan Kwon, weight = 23248
5917: Rob Procter, weight = 23245
5918: Xuanjing Huang, weight = 23243
5919: Junde Song, weight = 23242
5920: Takeshi Tokuyama, weight = 23235
5921: Khanh Nguyen, weight = 23235
5922: Wenjian Yu, weight = 23233
5923: Dechang Chen, weight = 23233
5924: Ran Zhang, weight = 23229
5925: Heinrich H. Bülthoff, weight = 23229
5926: Stavros Tripakis, weight = 23227
5927: Vincent Oria, weight = 23220
5928: Chris Blondia, weight = 23218
5929: Wanquan Liu, weight = 23216
5930: Antonio Manzalini, weight = 23215
5931: Balachander Krishnamurthy, weight = 23211
5932: Kai Jiang, weight = 23210
5933: Chi Kong Tse, weight = 23208
5934: Alessandro Moschitti, weight = 23207
5935: Jean-Baptiste Poline, weight = 23207
5936: Ali Ghodsi, weight = 23205
5937: HweeHwa Pang, weight = 23204
5938: Ashfaq A. Khokhar, weight = 23204
5939: Kevin W. Bowyer, weight = 23193
5940: Guang-Ren Duan, weight = 23193
5941: Yunong Zhang, weight = 23193
5942: Robert Walkup, weight = 23192
5943: Hamish Cunningham, weight = 23189
5944: Walter Willinger, weight = 23185
5945: Zhuzhong Qian, weight = 23183
5946: Jinbao Li, weight = 23178
5947: Haixia Zhang, weight = 23178
5948: Hui Lei, weight = 23175
5949: Xinyu Yang, weight = 23175
5950: Margaret-Anne D. Storey, weight = 23172
5951: Benoit M. Macq, weight = 23171
5952: Xin Hu, weight = 23171
5953: Peter B. Luh, weight = 23170
5954: Ramesh R. Rao, weight = 23168
5955: Tobias Höllerer, weight = 23167
5956: Xueqing Li, weight = 23165
5957: Xinwang Liu, weight = 23163
5958: John Domingue, weight = 23153
5959: Hamid K. Aghajan, weight = 23152
5960: Jun Zou, weight = 23150
5961: Moeness G. Amin, weight = 23147
5962: Songtao Guo, weight = 23146
5963: Mohan Kumar, weight = 23144
5964: Alan Ruttenberg, weight = 23144
5965: David S. Johnson, weight = 23144
5966: Ce Liu, weight = 23140
5967: Marco Cristani, weight = 23137
5968: Juan Du, weight = 23137
5969: Linghe Kong, weight = 23136
5970: Franz Franchetti, weight = 23135
5971: Yi-Wen Chen, weight = 23134
5972: D. Andrews, weight = 23132
5973: David Hausheer, weight = 23130
5974: Gianluca Setti, weight = 23129
5975: Rui Fan, weight = 23129
5976: Kai Zhou, weight = 23125
5977: Alexander Wolff, weight = 23124
5978: Alun D. Preece, weight = 23124
5979: Robert Quick, weight = 23119
5980: Xiang Liu, weight = 23116
5981: Shengchao Qin, weight = 23116
5982: Yi Han, weight = 23113
5983: Ramon López de Mántaras, weight = 23108
5984: Kuan Zhang, weight = 23108
5985: Jing Du, weight = 23096
5986: Jiawan Zhang, weight = 23093
5987: Dieter Fox, weight = 23092
5988: Timothy M. McPhillips, weight = 23090
5989: Eric Reiman, weight = 23090
5990: Vagelis Hristidis, weight = 23086
5991: William Fornaciari, weight = 23083
5992: Edward R. Dougherty, weight = 23081
5993: Deren Li, weight = 23081
5994: Elza Erkip, weight = 23074
5995: Maria A. Zuluaga, weight = 23070
5996: Ah-Hwee Tan, weight = 23070
5997: Xiaofeng Zhang, weight = 23063
5998: Massimo Tivoli, weight = 23063
5999: Alexander Borgida, weight = 23061
6000: Arantza Illarramendi, weight = 23057
6001: Hans L. Bodlaender, weight = 23056
6002: Quanyan Zhu, weight = 23056
6003: Daniel D. Corkill, weight = 23051
6004: Grigoris Antoniou, weight = 23049
6005: Arun Kumar, weight = 23048
6006: Ting-Zhu Huang, weight = 23047
6007: Dan Pei, weight = 23047
6008: Qingling Zhang, weight = 23045
6009: Seung-won Hwang, weight = 23044
6010: Norbert Schuff, weight = 23044
6011: Samuel P. Midkiff, weight = 23043
6012: Richard I. Hartley, weight = 23043
6013: Honghai Liu, weight = 23042
6014: Ke Yang, weight = 23040
6015: Joost van de Weijer, weight = 23036
6016: Yoshinobu Kano, weight = 23035
6017: Xin Fu, weight = 23031
6018: Kan Chen, weight = 23031
6019: R. Ravi 0001, weight = 23025
6020: Amol Deshpande, weight = 23025
6021: Pei-Luen Patrick Rau, weight = 23025
6022: Xianglong Liu, weight = 23023
6023: Daniel Povey, weight = 23016
6024: Panos Markopoulos, weight = 23016
6025: Jon Atli Benediktsson, weight = 23014
6026: Hao Su, weight = 23008
6027: Luca Magnoni, weight = 23007
6028: Dilek Hakkani-Tür, weight = 23007
6029: David R. Traum, weight = 23006
6030: Gustavo Rossi, weight = 23005
6031: Anderson Rocha, weight = 23004
6032: Zhengxing Sun, weight = 23002
6033: Matthew Viljoen, weight = 23002
6034: Mark S. Squillante, weight = 23001
6035: Zheng Ma, weight = 22993
6036: Roger P. Woods, weight = 22992
6037: Feifei Li, weight = 22991
6038: Guilin Qi, weight = 22990
6039: Xia Xie, weight = 22987
6040: Kuansan Wang, weight = 22983
6041: Alexander Zelikovsky, weight = 22978
6042: Sridha Sridharan, weight = 22977
6043: Shinichi Tamura, weight = 22975
6044: Helen J. Wang, weight = 22970
6045: Jun Li 0003, weight = 22967
6046: Wolfgang Ziegler, weight = 22966
6047: Shengzhong Feng, weight = 22965
6048: Romano Fantacci, weight = 22964
6049: Gudrun Klinker, weight = 22964
6050: Asim Smailagic, weight = 22963
6051: Lei Jin, weight = 22959
6052: Jiuyong Li, weight = 22958
6053: Jan Ehrhardt, weight = 22957
6054: Zhenhua Wang, weight = 22954
6055: Chao Hu, weight = 22950
6056: Michael Paulini, weight = 22950
6057: Guodong Guo, weight = 22946
6058: Elena Ferrari, weight = 22945
6059: Lu Qin, weight = 22941
6060: Riccardo Zappi, weight = 22940
6061: Xun Guo, weight = 22939
6062: Monica S. Lam, weight = 22936
6063: Xiaohui Shen, weight = 22933
6064: Jaelson Castro, weight = 22932
6065: Changyun Wen, weight = 22931
6066: George Fekete, weight = 22927
6067: Hongbo Xu, weight = 22923
6068: Jing Xie, weight = 22922
6069: Paulo Veríssimo, weight = 22920
6070: Tsuyoshi Takagi, weight = 22920
6071: Kai Shen, weight = 22917
6072: Jianping Zhang, weight = 22917
6073: Yuefeng Ji, weight = 22913
6074: Pramod Kumar Meher, weight = 22912
6075: Kostas Pentikousis, weight = 22910
6076: Duo Zhang, weight = 22909
6077: Fang Zhang, weight = 22907
6078: Shi-Kuo Chang, weight = 22903
6079: Hongsong Zhu, weight = 22900
6080: Young-Hyun Jun, weight = 22899
6081: Peter V. Kochunov, weight = 22899
6082: Olivier Sentieys, weight = 22898
6083: Liyuan Li, weight = 22896
6084: Xia Chen, weight = 22893
6085: Yannis Manolopoulos, weight = 22892
6086: Steve J. Young, weight = 22891
6087: J. Li, weight = 22890
6088: Chris McCool, weight = 22889
6089: Xiaowei Zhang, weight = 22889
6090: Chuan Heng Foh, weight = 22887
6091: Takashi Gojobori, weight = 22886
6092: Hui Lu, weight = 22886
6093: David A. Maltz, weight = 22884
6094: Guang Tan, weight = 22881
6095: Zengqi Sun, weight = 22879
6096: Berend C. Stoel, weight = 22878
6097: Sungeun Kim, weight = 22878
6098: Hui Cao, weight = 22876
6099: Michalis Faloutsos, weight = 22876
6100: Johannes Schöning, weight = 22876
6101: Steven Skiena, weight = 22872
6102: John M. Hancock, weight = 22871
6103: Pasquale Lops, weight = 22870
6104: Anna R. Karlin, weight = 22864
6105: Kiyohiro Shikano, weight = 22860
6106: Hongxin Zhang, weight = 22859
6107: Jianqiang Yi, weight = 22857
6108: Hong-Jie Dai, weight = 22856
6109: Wenjun Li, weight = 22856
6110: Paolo Prinetto, weight = 22855
6111: Qinfeng Shi, weight = 22847
6112: Bonnie J. Dorr, weight = 22846
6113: Jure Leskovec, weight = 22844
6114: Yantai Shu, weight = 22844
6115: Kelly Gaither, weight = 22843
6116: Yin Xu, weight = 22840
6117: Jing Mei, weight = 22840
6118: Kebin Liu, weight = 22834
6119: Wenyao Xu, weight = 22832
6120: Benoit M. Dawant, weight = 22829
6121: Kenji Mase, weight = 22828
6122: Murat Uysal, weight = 22824
6123: Antonio Torralba, weight = 22822
6124: Jiajia Chen, weight = 22819
6125: Huaiqing Wang, weight = 22817
6126: Yixin Jiang, weight = 22816
6127: Derrek P. Hibar, weight = 22814
6128: Xiang Sean Zhou, weight = 22813
6129: Yun Xiao, weight = 22809
6130: Haiyan Zhao, weight = 22806
6131: Mark J. F. Gales, weight = 22806
6132: Randal C. Burns, weight = 22804
6133: Rui Han, weight = 22802
6134: Cédric Richard, weight = 22802
6135: Henry Muccini, weight = 22799
6136: H. Jonathan Chao, weight = 22798
6137: Ross Maciejewski, weight = 22795
6138: Keith W. Ross, weight = 22795
6139: Ivan Seskar, weight = 22792
6140: David A. Forsyth, weight = 22792
6141: Xinmei Wang, weight = 22790
6142: Dirk Loeckx, weight = 22790
6143: Guoqing Zhou, weight = 22790
6144: William H. Sanders, weight = 22784
6145: Fumio Kanehiro, weight = 22783
6146: Huaiyu Dai, weight = 22775
6147: Todd M. Austin, weight = 22772
6148: Jiang Zhang, weight = 22771
6149: James Frew, weight = 22768
6150: Kesheng Wu, weight = 22767
6151: Wolfgang Straßer, weight = 22767
6152: Francesco G. B. De Natale, weight = 22766
6153: Rob A. Rutenbar, weight = 22760
6154: Tobias Blickle, weight = 22760
6155: Michael M. Bronstein, weight = 22758
6156: Tao Lu, weight = 22755
6157: Rui Wu, weight = 22755
6158: Alexander M. Haimovich, weight = 22754
6159: Xu An Wang, weight = 22748
6160: Jaina Mistry, weight = 22748
6161: Samarth Swarup, weight = 22746
6162: Tao Zhao, weight = 22740
6163: Mihai Lupu, weight = 22738
6164: Xiaoxin Wu, weight = 22737
6165: Helwig Hauser, weight = 22736
6166: Oscar Camara, weight = 22735
6167: Suzanna E. Lewis, weight = 22735
6168: Holger Karl, weight = 22729
6169: Bruce Hendrickson, weight = 22728
6170: Daphne Koller, weight = 22728
6171: Ying Jun Zhang, weight = 22726
6172: Xuanhua Shi, weight = 22726
6173: Jing Gong, weight = 22720
6174: Minrui Fei, weight = 22717
6175: Gennady L. Andrienko, weight = 22714
6176: Zhiqiang Gao, weight = 22711
6177: Guido Governatori, weight = 22710
6178: James R. Larus, weight = 22710
6179: Andreas Holzinger, weight = 22710
6180: Gang Yao, weight = 22710
6181: Yangyang Li, weight = 22709
6182: Noam Nisan, weight = 22707
6183: Kaoru Ota, weight = 22704
6184: Jing Qiu, weight = 22704
6185: Lei Zheng, weight = 22702
6186: Cuntai Guan, weight = 22702
6187: Gert Vriend, weight = 22699
6188: Javier Lopez, weight = 22696
6189: Zhihong Li, weight = 22695
6190: Tom Peterka, weight = 22695
6191: Haiyan Zhang, weight = 22689
6192: Ralf Schenkel, weight = 22688
6193: Young-Sik Jeong, weight = 22688
6194: Alexandros G. Dimakis, weight = 22687
6195: Renato J. O. Figueiredo, weight = 22684
6196: Xue Zhang, weight = 22684
6197: Edwin K. P. Chong, weight = 22683
6198: Xiaohui Cui, weight = 22680
6199: Gregory C. Sharp, weight = 22675
6200: Jean Scholtz, weight = 22674
6201: Houkuan Huang, weight = 22674
6202: Guizhong Liu, weight = 22671
6203: Bart De Moor, weight = 22671
6204: Michele Magrane, weight = 22670
6205: Rob Pennington, weight = 22668
6206: Nick Roussopoulos, weight = 22666
6207: Matti Latva-aho, weight = 22666
6208: Rahim Saeidi, weight = 22664
6209: Meng Zhou, weight = 22663
6210: Jian Su, weight = 22662
6211: Hyowon Lee, weight = 22661
6212: Antonio J. Plaza, weight = 22659
6213: Zhong Zheng, weight = 22657
6214: Li Yan, weight = 22655
6215: Christian W. Günther, weight = 22655
6216: Ivan R. Judson, weight = 22646
6217: Florian Reisinger, weight = 22645
6218: Bart Lannoo, weight = 22645
6219: Yu Luo, weight = 22643
6220: Sheng Jiang, weight = 22642
6221: Lundy Lewis, weight = 22641
6222: Zhengang Pan, weight = 22638
6223: David Jensen, weight = 22638
6224: Yi-Yu Chou, weight = 22636
6225: Guilin Wang, weight = 22636
6226: Yong Qin, weight = 22629
6227: Xiaodong Hu, weight = 22627
6228: Yubo Fan, weight = 22626
6229: Pierre Fraigniaud, weight = 22626
6230: Yi-Bing Lin, weight = 22624
6231: Ping Jiang, weight = 22624
6232: Luc Martens, weight = 22621
6233: Howard J. Karloff, weight = 22619
6234: Congyan Lang, weight = 22617
6235: Mengdao Xing, weight = 22616
6236: Raymond A. Paul, weight = 22614
6237: Jindong Tan, weight = 22612
6238: Michael Hoffmann, weight = 22612
6239: Richard Baker, weight = 22608
6240: Jinhui Xu, weight = 22608
6241: Yong Xiao, weight = 22606
6242: Cecilia Mascolo, weight = 22606
6243: Joseph Sifakis, weight = 22605
6244: Jianjun Yu, weight = 22604
6245: Stuart Martin, weight = 22602
6246: Derrick Wing Kwan Ng, weight = 22598
6247: Weng-Keen Wong, weight = 22595
6248: Xing Wei, weight = 22592
6249: Andreas Burg, weight = 22586
6250: Sumit Roy 0001, weight = 22586
6251: Tho Le-Ngoc, weight = 22585
6252: Kunal Talwar, weight = 22585
6253: Paul L. Rosin, weight = 22583
6254: Jiaxin Wang, weight = 22582
6255: Himal A. Suraweera, weight = 22581
6256: Yingbo Hua, weight = 22581
6257: Aiping Lu, weight = 22577
6258: Ana I. Pérez-Neira, weight = 22574
6259: Wei Xi, weight = 22570
6260: Abbas Jamalipour, weight = 22570
6261: Wei Kang, weight = 22569
6262: David C. Glahn, weight = 22568
6263: Edmund K. Burke, weight = 22564
6264: Alessandro Bozzon, weight = 22563
6265: Richard Wolski, weight = 22561
6266: Deborah Silver, weight = 22560
6267: Tie Liu, weight = 22558
6268: Wenjun Xu, weight = 22556
6269: Chun-Hou Zheng, weight = 22554
6270: Daniel Engh, weight = 22552
6271: S.-H. Gary Chan, weight = 22552
6272: Jerry Gieraltowski, weight = 22552
6273: Prithviraj Banerjee, weight = 22547
6274: Ann Zimmerman, weight = 22543
6275: Carol J. Bult, weight = 22541
6276: Xian-Da Zhang, weight = 22540
6277: Yuchen Zhang, weight = 22540
6278: Hamid Sharif, weight = 22540
6279: Peter Mika, weight = 22539
6280: Pavel Pecina, weight = 22537
6281: Ignacio Rojas, weight = 22535
6282: P. Thomas Fletcher, weight = 22534
6283: Ishfaq Ahmad, weight = 22533
6284: Florian Eyben, weight = 22530
6285: Changhong Wang, weight = 22527
6286: Yong Li 0008, weight = 22526
6287: Stefanie Wuhrer, weight = 22521
6288: Bertrand Thirion, weight = 22521
6289: Anthony Jameson, weight = 22517
6290: Jesús Carretero, weight = 22517
6291: Dennis B. Smith, weight = 22515
6292: Kiyoharu Aizawa, weight = 22514
6293: Ambuj K. Singh, weight = 22514
6294: Rachid Alami, weight = 22513
6295: Sheldon J. McKay, weight = 22508
6296: Sen Yang, weight = 22507
6297: Xuefeng Zhang, weight = 22506
6298: Scott Gose, weight = 22505
6299: Udo Hahn, weight = 22504
6300: Yiming Chen, weight = 22503
6301: Graham Cormode, weight = 22503
6302: Jianjun Zhang, weight = 22493
6303: Min Xie, weight = 22493
6304: Aiping Li, weight = 22490
6305: Maarten Löffler, weight = 22489
6306: Kevin McGuinness, weight = 22488
6307: Luca P. Carloni, weight = 22484
6308: Liehuang Zhu, weight = 22483
6309: Jef Vandemeulebroucke, weight = 22482
6310: Abhinav Vishnu, weight = 22482
6311: Jodi Forlizzi, weight = 22481
6312: Bruce G. Lindsay 0001, weight = 22480
6313: Daniel Roggen, weight = 22475
6314: Nian Liu, weight = 22473
6315: Shuming Shi, weight = 22473
6316: David K. Y. Yau, weight = 22465
6317: Jingyu Wang, weight = 22464
6318: Yannis Theodoridis, weight = 22464
6319: Mau-Chung Frank Chang, weight = 22460
6320: Dan Yu, weight = 22458
6321: Yi Wang 0003, weight = 22458
6322: Qiong Zhang, weight = 22457
6323: Geert Deconinck, weight = 22455
6324: Zhen He, weight = 22449
6325: Tao Tao, weight = 22447
6326: Leendert W. N. van der Torre, weight = 22444
6327: Yang Bai, weight = 22442
6328: Wen-Chih Peng, weight = 22440
6329: Hanchuan Peng, weight = 22440
6330: Zhuo Liu, weight = 22439
6331: Ryutarou Ohbuchi, weight = 22437
6332: Lili Chen, weight = 22436
6333: Kevin Buchin, weight = 22434
6334: Evaggelos Spyrou, weight = 22428
6335: Qinbao Song, weight = 22428
6336: Sriram Vishwanath, weight = 22426
6337: Limin Luo, weight = 22424
6338: Haiying Wang, weight = 22423
6339: Xue Hua, weight = 22420
6340: Takatomo Fujisawa, weight = 22419
6341: Lei Cui, weight = 22418
6342: Pavlos Delias, weight = 22418
6343: Jan Aerts, weight = 22415
6344: Cecilia Laschi, weight = 22415
6345: Deyu Li, weight = 22414
6346: G. Bruce Pike, weight = 22413
6347: Qinghua Huang, weight = 22410
6348: Shiwen Yu, weight = 22407
6349: Dong Sun, weight = 22407
6350: Shuang Yang, weight = 22407
6351: Kevin Fu, weight = 22404
6352: Paul D. Clough, weight = 22404
6353: Satinder P. Singh, weight = 22403
6354: Laurent Besacier, weight = 22400
6355: Putchong Uthayopas, weight = 22399
6356: Longyin Wen, weight = 22399
6357: Chris North, weight = 22398
6358: Demetri Terzopoulos, weight = 22394
6359: El-Ghazali Talbi, weight = 22393
6360: Nicola Santoro, weight = 22391
6361: Hyoungwoo Park, weight = 22390
6362: Farinaz Koushanfar, weight = 22385
6363: Yuejie Zhang, weight = 22384
6364: Jim Blythe, weight = 22383
6365: Liping Wang, weight = 22382
6366: René Werner, weight = 22381
6367: Weixia Xu, weight = 22381
6368: Wei Tsang Ooi, weight = 22380
6369: Lin Guo, weight = 22379
6370: Gail E. Kaiser, weight = 22379
6371: Sean Bechhofer, weight = 22379
6372: Keikichi Hirose, weight = 22377
6373: Feng Sun, weight = 22373
6374: Colin Enticott, weight = 22369
6375: Xian Wang, weight = 22360
6376: James S. Duncan, weight = 22359
6377: Dimitris Gizopoulos, weight = 22358
6378: Chung-Sheng Li, weight = 22357
6379: Igor L. Markov, weight = 22354
6380: Jijun Xiong, weight = 22354
6381: Kok Lay Teo, weight = 22353
6382: Kun Qian, weight = 22353
6383: Lining Sun, weight = 22350
6384: Huaiyu Mi, weight = 22344
6385: Hongtao Zhang, weight = 22339
6386: Kay Römer, weight = 22337
6387: Jun Shen, weight = 22336
6388: Ton Weijters, weight = 22335
6389: Li Xiong, weight = 22330
6390: Zhi Tian, weight = 22330
6391: Matthias Tichy, weight = 22324
6392: Changbo Wang, weight = 22322
6393: Krzysztof Czarnecki, weight = 22321
6394: Gérard Chollet, weight = 22318
6395: Ravishankar K. Iyer, weight = 22317
6396: R. Srikant, weight = 22316
6397: Xiaowei Jiang, weight = 22312
6398: Junping Du, weight = 22311
6399: Kerstin Dautenhahn, weight = 22309
6400: Mostafa H. Ammar, weight = 22309
6401: Peng Hu, weight = 22307
6402: Justin Zobel, weight = 22306
6403: Andrea Giachetti, weight = 22304
6404: Diego Melpignano, weight = 22297
6405: Blackford Middleton, weight = 22296
6406: Dongming Zhang, weight = 22294
6407: Ziyu Guan, weight = 22283
6408: Ashish Kapoor, weight = 22281
6409: Binbin Lin, weight = 22278
6410: Martin Haardt, weight = 22276
6411: Zechao Li, weight = 22274
6412: Yang Wu, weight = 22274
6413: Manuel Werlberger, weight = 22272
6414: Huilong Duan, weight = 22270
6415: Yongsheng Ou, weight = 22268
6416: Peter McBurney, weight = 22265
6417: Adam Belloum, weight = 22264
6418: Javier Ortega-Garcia, weight = 22264
6419: Bing Zhang 0001, weight = 22264
6420: Victor Vianu, weight = 22253
6421: Alexander Romanovsky, weight = 22249
6422: Robert Wang, weight = 22249
6423: Nicholas D. Lane, weight = 22245
6424: Xiaoming Hu, weight = 22244
6425: David E. Konerding, weight = 22237
6426: Y. Li, weight = 22236
6427: Yi-Xue Li, weight = 22234
6428: Carlo Fischione, weight = 22231
6429: Gunter Saake, weight = 22229
6430: Gansen Zhao, weight = 22228
6431: Thomas Soddemann, weight = 22224
6432: Azriel Rosenfeld, weight = 22223
6433: Tao Wan, weight = 22222
6434: Elisabeth Gasteiger, weight = 22222
6435: Changle Li, weight = 22219
6436: Thomas Michael Bohnert, weight = 22218
6437: Goce Trajcevski, weight = 22212
6438: Lewis Y. Geer, weight = 22210
6439: Sergio Verdú, weight = 22209
6440: John Huth, weight = 22209
6441: Liming Liu, weight = 22209
6442: Emanuele Della Valle, weight = 22206
6443: Pradip K. Srimani, weight = 22205
6444: Zhong Zhou, weight = 22205
6445: Olivier Salvado, weight = 22201
6446: Athena Vakali, weight = 22200
6447: Peng Song, weight = 22198
6448: Muhammad Shafique, weight = 22196
6449: Jinhui Chen, weight = 22193
6450: Ann L. Chervenak, weight = 22192
6451: Peter Dolog, weight = 22192
6452: Huansheng Ning, weight = 22192
6453: Shaohui Sun, weight = 22191
6454: Enrico Motta, weight = 22190
6455: Mark Dredze, weight = 22186
6456: Indranil Gupta, weight = 22184
6457: Tobias Heimann, weight = 22184
6458: John Towns, weight = 22184
6459: Jonathan M. Smith, weight = 22183
6460: Paolo Bouquet, weight = 22183
6461: Deming Chen, weight = 22181
6462: Quanyuan Wu, weight = 22172
6463: Georgios Zervas, weight = 22171
6464: Chunguang Li, weight = 22171
6465: Na Xu, weight = 22171
6466: Ruiping Wang 0001, weight = 22169
6467: Bogdan Georgescu, weight = 22168
6468: Venkatesan Guruswami, weight = 22164
6469: Naoki Katoh, weight = 22161
6470: Gerald Friedland, weight = 22161
6471: Dieter W. Fellner, weight = 22160
6472: Adam Fleisher, weight = 22159
6473: Zhiwei Wang, weight = 22149
6474: Dan Huang, weight = 22147
6475: Erol Gelenbe, weight = 22144
6476: LinLin Shen, weight = 22141
6477: Liang Feng, weight = 22139
6478: Zhenyu Qi, weight = 22135
6479: Greg Aloupis, weight = 22134
6480: Xiaofang Wang, weight = 22132
6481: Huy T. Vo, weight = 22129
6482: Yiannis Kompatsiaris, weight = 22128
6483: Huaxi Gu, weight = 22126
6484: Amit Agarwal, weight = 22125
6485: Xi Zhao, weight = 22124
6486: Yaozu Dong, weight = 22122
6487: Zhigang Liu, weight = 22120
6488: Marios Hadjieleftheriou, weight = 22117
6489: Jingyuan Wang, weight = 22117
6490: Peng Chen 0014, weight = 22114
6491: Tao Jing, weight = 22113
6492: Antonia Bertolino, weight = 22113
6493: Nam Sung Kim, weight = 22112
6494: Martin Halvey, weight = 22109
6495: Horst Severini, weight = 22106
6496: Bastian Leibe, weight = 22105
6497: Jérôme Louveaux, weight = 22105
6498: Zhiguo Wan, weight = 22104
6499: Yung-Hsiang Lu, weight = 22103
6500: Johan A. K. Suykens, weight = 22102
6501: Jingdong Chen, weight = 22100
6502: Zhiyong Shen, weight = 22100
6503: Rajive L. Bagrodia, weight = 22098
6504: Zhiming Liu 0001, weight = 22095
6505: Simon Rit, weight = 22095
6506: Hao Zhong, weight = 22094
6507: Alfredo Petrosino, weight = 22094
6508: Shuhui Wang, weight = 22093
6509: Mario A. Nascimento, weight = 22089
6510: Pedro José Marrón, weight = 22089
6511: Jing Dai, weight = 22086
6512: John McGee, weight = 22086
6513: Keith Baker, weight = 22084
6514: Yu Meng, weight = 22084
6515: Sameer Velankar, weight = 22083
6516: Shu Sun, weight = 22079
6517: Jeffrey S. Rosenschein, weight = 22079
6518: Shlomo Geva, weight = 22078
6519: John G. Tate, weight = 22076
6520: Xiaojun Lin, weight = 22074
6521: Jiaya Jia, weight = 22067
6522: Debargha Mukherjee, weight = 22066
6523: Jim Shank, weight = 22065
6524: Saul Youssef, weight = 22065
6525: Hongsheng Li, weight = 22064
6526: Zhihui Du, weight = 22063
6527: Michael L. Littman, weight = 22062
6528: Rüdiger Kapitza, weight = 22058
6529: Asunción Gómez-Pérez, weight = 22058
6530: Andreas Oberweis, weight = 22056
6531: Rong Luo, weight = 22049
6532: Xiaoyu Chen, weight = 22042
6533: Athina P. Petropulu, weight = 22040
6534: Keelin Murphy, weight = 22040
6535: Yun Jiang, weight = 22039
6536: Theodora A. Varvarigou, weight = 22036
6537: Dean N. Williams, weight = 22035
6538: Shay Kutten, weight = 22033
6539: J. Leon Zhao, weight = 22031
6540: Paul Thompson, weight = 22021
6541: San Ling, weight = 22020
6542: Massimo Tistarelli, weight = 22019
6543: Eileen Berman, weight = 22017
6544: Søren Brunak, weight = 22017
6545: Jianjun Zhou, weight = 22016
6546: Rosalind W. Picard, weight = 22016
6547: José C. Príncipe, weight = 22016
6548: Ye Xu, weight = 22015
6549: Beniamino Di Martino, weight = 22015
6550: Marco Mambelli, weight = 22013
6551: Koki Kato, weight = 22011
6552: James E. Smith, weight = 22011
6553: Si Wu, weight = 22011
6554: Weifa Liang, weight = 22010
6555: Yi Zhuang, weight = 22009
6556: Scott A. Mahlke, weight = 22006
6557: Rolf Klein, weight = 22006
6558: Roberto Vigo, weight = 22005
6559: Jaideep Vaidya, weight = 22005
6560: Mark Sosebee, weight = 22002
6561: Lu Han, weight = 22000
6562: Kun He, weight = 21996
6563: Diogo R. Ferreira, weight = 21992
6564: David Adams, weight = 21991
6565: Florian Matthes, weight = 21991
6566: Philipp Slusallek, weight = 21991
6567: Bruce R. Rosen, weight = 21988
6568: Na Zhao, weight = 21987
6569: Kris Luyten, weight = 21986
6570: Ioannis A. Kakadiaris, weight = 21984
6571: Ying Tang, weight = 21980
6572: Sudipto Guha, weight = 21979
6573: Sudhakar Yalamanchili, weight = 21976
6574: Jinian Bian, weight = 21975
6575: Yuan Shi, weight = 21970
6576: Rodrigo C. de Lamare, weight = 21969
6577: Yevgeni Koucheryavy, weight = 21969
6578: Shiyan Hu, weight = 21965
6579: Jaewook Lee, weight = 21962
6580: Valerie E. Taylor, weight = 21958
6581: Zhi-Hong Deng, weight = 21957
6582: Xiaofan Yang, weight = 21956
6583: Qian Zhu, weight = 21954
6584: Hiroshi Nakamura, weight = 21954
6585: Sanjay Jha, weight = 21953
6586: Thaís Vasconcelos Batista, weight = 21953
6587: Bowen Zhou, weight = 21951
6588: Yang Tang, weight = 21950
6589: Margaret Martonosi, weight = 21950
6590: Alberto Marchetti-Spaccamela, weight = 21948
6591: Florence Forbes, weight = 21947
6592: Xiyang Liu, weight = 21946
6593: Martin Madera, weight = 21946
6594: Tian-Tsong Ng, weight = 21945
6595: Henry Fuchs, weight = 21943
6596: Frédo Durand, weight = 21942
6597: Steve Munroe, weight = 21940
6598: Mengjie Zhang, weight = 21936
6599: Di Liu, weight = 21934
6600: Jie Yuan, weight = 21933
6601: Rui L. Aguiar, weight = 21930
